id_criterio,id_proveedor,id_obra,id_tipo_proveedor,id_corte_evaluacion,puntaje_maximo,puntaje_promedio,evaluado
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,RICARDO GONZALEZ ARQUITECTURA Y CONSTRUCCION S.A.S.,MAGDALENA RIVER VIEW SAS,Mano de obra o subcontratistas,09/15/2025,5,3.00,si
Cumple con las especificaciones técnicas de los materiales,RINAGUI Y CIA S.A.S.,MAGDALENA RIVER VIEW SAS,Agregados y canteras,09/15/2025,30,30.00,si
Disponibilidad del material,RINAGUI Y CIA S.A.S.,MAGDALENA RIVER VIEW SAS,Agregados y canteras,09/15/2025,20,16.25,si
Entregas oportunas,RINAGUI Y CIA S.A.S.,MAGDALENA RIVER VIEW SAS,Agregados y canteras,09/15/2025,20,16.25,si
Vigencia de licencias que apliquen,RINAGUI Y CIA S.A.S.,MAGDALENA RIVER VIEW SAS,Agregados y canteras,09/15/2025,30,30.00,si
Cumple con las especificaciones técnicas,ROMIL DE COLOMBIA S.A.S.,MAGDALENA RIVER VIEW SAS,Insumos,09/15/2025,35,35.00,si
Entrega oportuna del producto,ROMIL DE COLOMBIA S.A.S.,MAGDALENA RIVER VIEW SAS,Insumos,09/15/2025,25,25.00,si
Servicio postventa,ROMIL DE COLOMBIA S.A.S.,MAGDALENA RIVER VIEW SAS,Insumos,09/15/2025,20,20.00,si
Entrega de certificado de calidad / ficha técnica / hoja de seguridad,ROMIL DE COLOMBIA S.A.S.,MAGDALENA RIVER VIEW SAS,Insumos,09/15/2025,20,18.00,si
Cumple con las especificaciones técnicas,S & H IMPORTADORES S A S,MAGDALENA RIVER VIEW SAS,Insumos,09/15/2025,35,35.00,si
Entrega oportuna del producto,S & H IMPORTADORES S A S,MAGDALENA RIVER VIEW SAS,Insumos,09/15/2025,25,21.25,si
Servicio postventa,S & H IMPORTADORES S A S,MAGDALENA RIVER VIEW SAS,Insumos,09/15/2025,20,18.75,si
Entrega de certificado de calidad / ficha técnica / hoja de seguridad,S & H IMPORTADORES S A S,MAGDALENA RIVER VIEW SAS,Insumos,09/15/2025,20,18.00,si
Cumple con las especificaciones técnicas,S Y P SOLUCIONA SU PROYECTO S.A.S,MAGDALENA RIVER VIEW SAS,Insumos,09/15/2025,35,35.00,si
Entrega oportuna del producto,S Y P SOLUCIONA SU PROYECTO S.A.S,MAGDALENA RIVER VIEW SAS,Insumos,09/15/2025,25,21.25,si
Servicio postventa,S Y P SOLUCIONA SU PROYECTO S.A.S,MAGDALENA RIVER VIEW SAS,Insumos,09/15/2025,20,20.00,si
Entrega de certificado de calidad / ficha técnica / hoja de seguridad,S Y P SOLUCIONA SU PROYECTO S.A.S,MAGDALENA RIVER VIEW SAS,Insumos,09/15/2025,20,18.00,si
Cumple con el servicio dentro del programa establecido,S.S.O VITALMEDICOS S.A.S.,MAGDALENA RIVER VIEW SAS,Servicios profesionales,09/15/2025,30,30.00,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,S.S.O VITALMEDICOS S.A.S.,MAGDALENA RIVER VIEW SAS,Servicios profesionales,09/15/2025,25,25.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,S.S.O VITALMEDICOS S.A.S.,MAGDALENA RIVER VIEW SAS,Servicios profesionales,09/15/2025,25,25.00,si
Cumple con todos los permisos o licencias requeridas para la prestación del servicio,S.S.O VITALMEDICOS S.A.S.,MAGDALENA RIVER VIEW SAS,Servicios profesionales,09/15/2025,20,20.00,si
Cumple con las especificaciones técnicas,SABBAGH GUZMAN KARIME MIREYA,MAGDALENA RIVER VIEW SAS,Insumos,09/15/2025,35,35.00,si
Entrega oportuna del producto,SABBAGH GUZMAN KARIME MIREYA,MAGDALENA RIVER VIEW SAS,Insumos,09/15/2025,25,25.00,si
Servicio postventa,SABBAGH GUZMAN KARIME MIREYA,MAGDALENA RIVER VIEW SAS,Insumos,09/15/2025,20,20.00,si
Entrega de certificado de calidad / ficha técnica / hoja de seguridad,SABBAGH GUZMAN KARIME MIREYA,MAGDALENA RIVER VIEW SAS,Insumos,09/15/2025,20,18.00,si
Cumple con las especificaciones técnicas del servicio,SAK CONSTRUCCIONES S.A.S.,MAGDALENA RIVER VIEW SAS,Mano de obra o subcontratistas,09/15/2025,20,17.00,si
Cumple con el programa de obra,SAK CONSTRUCCIONES S.A.S.,MAGDALENA RIVER VIEW SAS,Mano de obra o subcontratistas,09/15/2025,20,17.00,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,SAK CONSTRUCCIONES S.A.S.,MAGDALENA RIVER VIEW SAS,Mano de obra o subcontratistas,09/15/2025,10,8.00,si
Aporta positivamente a la solución de problemas en el proyecto,SAK CONSTRUCCIONES S.A.S.,MAGDALENA RIVER VIEW SAS,Mano de obra o subcontratistas,09/15/2025,10,8.50,si
"Cumple oportunamente con la documentación solicitada para el ingreso del personal (EPS, ARL, AFP, etc.)",SAK CONSTRUCCIONES S.A.S.,MAGDALENA RIVER VIEW SAS,Mano de obra o subcontratistas,09/15/2025,5,4.00,si
Cumple oportunamente con los aportes de seguridad social,SAK CONSTRUCCIONES S.A.S.,MAGDALENA RIVER VIEW SAS,Mano de obra o subcontratistas,09/15/2025,5,4.00,si
Cumple oportunamente con la realización de exámenes ocupacionales del personal,SAK CONSTRUCCIONES S.A.S.,MAGDALENA RIVER VIEW SAS,Mano de obra o subcontratistas,09/15/2025,5,4.00,si
"Participa activamente en actividades SST: inducciones, capacitaciones, inspecciones",SAK CONSTRUCCIONES S.A.S.,MAGDALENA RIVER VIEW SAS,Mano de obra o subcontratistas,09/15/2025,5,4.00,si
Cumple con el uso de los elementos de protección personal,SAK CONSTRUCCIONES S.A.S.,MAGDALENA RIVER VIEW SAS,Mano de obra o subcontratistas,09/15/2025,5,3.00,si
Cumple con el reporte de todas las novedades del personal y entrega de paz y salvo de personal retirado,SAK CONSTRUCCIONES S.A.S.,MAGDALENA RIVER VIEW SAS,Mano de obra o subcontratistas,09/15/2025,5,4.00,si
Cumple con los reportes de accidentes presentados,SAK CONSTRUCCIONES S.A.S.,MAGDALENA RIVER VIEW SAS,Mano de obra o subcontratistas,09/15/2025,5,4.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,SAK CONSTRUCCIONES S.A.S.,MAGDALENA RIVER VIEW SAS,Mano de obra o subcontratistas,09/15/2025,5,4.00,si
Cumple con el servicio dentro del programa establecido,SALAS DOVALES ANDERSON,MAGDALENA RIVER VIEW SAS,Servicios profesionales,09/15/2025,30,28.33,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,SALAS DOVALES ANDERSON,MAGDALENA RIVER VIEW SAS,Servicios profesionales,09/15/2025,25,22.50,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,SALAS DOVALES ANDERSON,MAGDALENA RIVER VIEW SAS,Servicios profesionales,09/15/2025,25,23.33,si
Cumple con todos los permisos o licencias requeridas para la prestación del servicio,SALAS DOVALES ANDERSON,MAGDALENA RIVER VIEW SAS,Servicios profesionales,09/15/2025,20,20.00,si
Cumple con las especificaciones técnicas del servicio,SALAZAR GARCIA WILSON ENRIQUE,MAGDALENA RIVER VIEW SAS,Mano de obra o subcontratistas,09/15/2025,20,17.00,si
Cumple con el programa de obra,SALAZAR GARCIA WILSON ENRIQUE,MAGDALENA RIVER VIEW SAS,Mano de obra o subcontratistas,09/15/2025,20,17.00,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,SALAZAR GARCIA WILSON ENRIQUE,MAGDALENA RIVER VIEW SAS,Mano de obra o subcontratistas,09/15/2025,10,8.50,si
Aporta positivamente a la solución de problemas en el proyecto,SALAZAR GARCIA WILSON ENRIQUE,MAGDALENA RIVER VIEW SAS,Mano de obra o subcontratistas,09/15/2025,10,8.50,si
"Cumple oportunamente con la documentación solicitada para el ingreso del personal (EPS, ARL, AFP, etc.)",SALAZAR GARCIA WILSON ENRIQUE,MAGDALENA RIVER VIEW SAS,Mano de obra o subcontratistas,09/15/2025,5,4.00,si
Cumple oportunamente con los aportes de seguridad social,SALAZAR GARCIA WILSON ENRIQUE,MAGDALENA RIVER VIEW SAS,Mano de obra o subcontratistas,09/15/2025,5,4.00,si
Cumple oportunamente con la realización de exámenes ocupacionales del personal,SALAZAR GARCIA WILSON ENRIQUE,MAGDALENA RIVER VIEW SAS,Mano de obra o subcontratistas,09/15/2025,5,3.00,si
"Participa activamente en actividades SST: inducciones, capacitaciones, inspecciones",SALAZAR GARCIA WILSON ENRIQUE,MAGDALENA RIVER VIEW SAS,Mano de obra o subcontratistas,09/15/2025,5,4.00,si
Cumple con el uso de los elementos de protección personal,SALAZAR GARCIA WILSON ENRIQUE,MAGDALENA RIVER VIEW SAS,Mano de obra o subcontratistas,09/15/2025,5,3.00,si
Cumple con el reporte de todas las novedades del personal y entrega de paz y salvo de personal retirado,SALAZAR GARCIA WILSON ENRIQUE,MAGDALENA RIVER VIEW SAS,Mano de obra o subcontratistas,09/15/2025,5,4.00,si
Cumple con los reportes de accidentes presentados,SALAZAR GARCIA WILSON ENRIQUE,MAGDALENA RIVER VIEW SAS,Mano de obra o subcontratistas,09/15/2025,5,4.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,SALAZAR GARCIA WILSON ENRIQUE,MAGDALENA RIVER VIEW SAS,Mano de obra o subcontratistas,09/15/2025,5,3.00,si
Cumple con las especificaciones técnicas,SEGURIDAD Y PROTECCION INDUSTRIAL SEGUPROT S.A.S,MAGDALENA RIVER VIEW SAS,Insumos,09/15/2025,35,35.00,si
Entrega oportuna del producto,SEGURIDAD Y PROTECCION INDUSTRIAL SEGUPROT S.A.S,MAGDALENA RIVER VIEW SAS,Insumos,09/15/2025,25,21.25,si
Servicio postventa,SEGURIDAD Y PROTECCION INDUSTRIAL SEGUPROT S.A.S,MAGDALENA RIVER VIEW SAS,Insumos,09/15/2025,20,20.00,si
Entrega de certificado de calidad / ficha técnica / hoja de seguridad,SEGURIDAD Y PROTECCION INDUSTRIAL SEGUPROT S.A.S,MAGDALENA RIVER VIEW SAS,Insumos,09/15/2025,20,18.00,si
Cumple con el servicio dentro del programa establecido,SERQUERER SAS,MAGDALENA RIVER VIEW SAS,Servicios profesionales,09/15/2025,30,26.00,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,SERQUERER SAS,MAGDALENA RIVER VIEW SAS,Servicios profesionales,09/15/2025,25,21.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,SERQUERER SAS,MAGDALENA RIVER VIEW SAS,Servicios profesionales,09/15/2025,25,21.00,si
Cumple con todos los permisos o licencias requeridas para la prestación del servicio,SERQUERER SAS,MAGDALENA RIVER VIEW SAS,Servicios profesionales,09/15/2025,20,20.00,si
Cumple con el servicio dentro del programa establecido,SERVÍ ASEOS COLOMBIA SAS,MAGDALENA RIVER VIEW SAS,Servicios profesionales,09/15/2025,30,30.00,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,SERVÍ ASEOS COLOMBIA SAS,MAGDALENA RIVER VIEW SAS,Servicios profesionales,09/15/2025,25,25.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,SERVÍ ASEOS COLOMBIA SAS,MAGDALENA RIVER VIEW SAS,Servicios profesionales,09/15/2025,25,25.00,si
Cumple con todos los permisos o licencias requeridas para la prestación del servicio,SERVÍ ASEOS COLOMBIA SAS,MAGDALENA RIVER VIEW SAS,Servicios profesionales,09/15/2025,20,20.00,si
Cumple con el servicio dentro del programa establecido,SERVICIOS COSTACERO SAS,MAGDALENA RIVER VIEW SAS,Servicios profesionales,09/15/2025,30,27.00,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,SERVICIOS COSTACERO SAS,MAGDALENA RIVER VIEW SAS,Servicios profesionales,09/15/2025,25,23.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,SERVICIOS COSTACERO SAS,MAGDALENA RIVER VIEW SAS,Servicios profesionales,09/15/2025,25,23.00,si
Cumple con todos los permisos o licencias requeridas para la prestación del servicio,SERVICIOS COSTACERO SAS,MAGDALENA RIVER VIEW SAS,Servicios profesionales,09/15/2025,20,20.00,si
Cumple con las especificaciones técnicas del servicio,SERVICONSTRUCCIONES E INGENIERIA SAS,MAGDALENA RIVER VIEW SAS,Mano de obra o subcontratistas,09/15/2025,20,16.00,si
Cumple con el programa de obra,SERVICONSTRUCCIONES E INGENIERIA SAS,MAGDALENA RIVER VIEW SAS,Mano de obra o subcontratistas,09/15/2025,20,16.00,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,SERVICONSTRUCCIONES E INGENIERIA SAS,MAGDALENA RIVER VIEW SAS,Mano de obra o subcontratistas,09/15/2025,10,8.50,si
Aporta positivamente a la solución de problemas en el proyecto,SERVICONSTRUCCIONES E INGENIERIA SAS,MAGDALENA RIVER VIEW SAS,Mano de obra o subcontratistas,09/15/2025,10,7.75,si
"Cumple oportunamente con la documentación solicitada para el ingreso del personal (EPS, ARL, AFP, etc.)",SERVICONSTRUCCIONES E INGENIERIA SAS,MAGDALENA RIVER VIEW SAS,Mano de obra o subcontratistas,09/15/2025,5,4.00,si
Cumple oportunamente con los aportes de seguridad social,SERVICONSTRUCCIONES E INGENIERIA SAS,MAGDALENA RIVER VIEW SAS,Mano de obra o subcontratistas,09/15/2025,5,4.00,si
Cumple oportunamente con la realización de exámenes ocupacionales del personal,SERVICONSTRUCCIONES E INGENIERIA SAS,MAGDALENA RIVER VIEW SAS,Mano de obra o subcontratistas,09/15/2025,5,3.00,si
"Participa activamente en actividades SST: inducciones, capacitaciones, inspecciones",SERVICONSTRUCCIONES E INGENIERIA SAS,MAGDALENA RIVER VIEW SAS,Mano de obra o subcontratistas,09/15/2025,5,3.00,si
Cumple con el uso de los elementos de protección personal,SERVICONSTRUCCIONES E INGENIERIA SAS,MAGDALENA RIVER VIEW SAS,Mano de obra o subcontratistas,09/15/2025,5,3.00,si
Cumple con el reporte de todas las novedades del personal y entrega de paz y salvo de personal retirado,SERVICONSTRUCCIONES E INGENIERIA SAS,MAGDALENA RIVER VIEW SAS,Mano de obra o subcontratistas,09/15/2025,5,3.00,si
Cumple con los reportes de accidentes presentados,SERVICONSTRUCCIONES E INGENIERIA SAS,MAGDALENA RIVER VIEW SAS,Mano de obra o subcontratistas,09/15/2025,5,3.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,SERVICONSTRUCCIONES E INGENIERIA SAS,MAGDALENA RIVER VIEW SAS,Mano de obra o subcontratistas,09/15/2025,5,3.00,si
Cumple con el servicio dentro del programa establecido,SERVIHIDRAULICOS LARA S.A.S.,MAGDALENA RIVER VIEW SAS,Servicios profesionales,09/15/2025,30,27.50,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,SERVIHIDRAULICOS LARA S.A.S.,MAGDALENA RIVER VIEW SAS,Servicios profesionales,09/15/2025,25,22.50,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,SERVIHIDRAULICOS LARA S.A.S.,MAGDALENA RIVER VIEW SAS,Servicios profesionales,09/15/2025,25,22.50,si
Cumple con todos los permisos o licencias requeridas para la prestación del servicio,SERVIHIDRAULICOS LARA S.A.S.,MAGDALENA RIVER VIEW SAS,Servicios profesionales,09/15/2025,20,20.00,si
Cumple con las especificaciones técnicas,SIERRA LOPEZ JHORMAN DE JESUS,MAGDALENA RIVER VIEW SAS,Insumos,09/15/2025,35,33.75,si
Entrega oportuna del producto,SIERRA LOPEZ JHORMAN DE JESUS,MAGDALENA RIVER VIEW SAS,Insumos,09/15/2025,25,23.75,si
Servicio postventa,SIERRA LOPEZ JHORMAN DE JESUS,MAGDALENA RIVER VIEW SAS,Insumos,09/15/2025,20,20.00,si
Entrega de certificado de calidad / ficha técnica / hoja de seguridad,SIERRA LOPEZ JHORMAN DE JESUS,MAGDALENA RIVER VIEW SAS,Insumos,09/15/2025,20,17.00,si
Cumple con el servicio dentro del programa establecido,SINCOSOFT SINCO COMUNICACIONES S.A.S,MAGDALENA RIVER VIEW SAS,Servicios profesionales,09/15/2025,30,30.00,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,SINCOSOFT SINCO COMUNICACIONES S.A.S,MAGDALENA RIVER VIEW SAS,Servicios profesionales,09/15/2025,25,25.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,SINCOSOFT SINCO COMUNICACIONES S.A.S,MAGDALENA RIVER VIEW SAS,Servicios profesionales,09/15/2025,25,25.00,si
Cumple con todos los permisos o licencias requeridas para la prestación del servicio,SINCOSOFT SINCO COMUNICACIONES S.A.S,MAGDALENA RIVER VIEW SAS,Servicios profesionales,09/15/2025,20,20.00,si
Cumple con el servicio dentro del programa establecido,SIQ GROUP S.A.S. SERVICIOS,MAGDALENA RIVER VIEW SAS,Servicios profesionales,09/15/2025,30,28.00,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,SIQ GROUP S.A.S. SERVICIOS,MAGDALENA RIVER VIEW SAS,Servicios profesionales,09/15/2025,25,25.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,SIQ GROUP S.A.S. SERVICIOS,MAGDALENA RIVER VIEW SAS,Servicios profesionales,09/15/2025,25,25.00,si
Cumple con todos los permisos o licencias requeridas para la prestación del servicio,SIQ GROUP S.A.S. SERVICIOS,MAGDALENA RIVER VIEW SAS,Servicios profesionales,09/15/2025,20,20.00,si
Cumple con las especificaciones técnicas del servicio,SIQ GROUP S.A.S. SUBCONTRATISTAS,MAGDALENA RIVER VIEW SAS,Mano de obra o subcontratistas,09/15/2025,20,17.00,si
Cumple con el programa de obra,SIQ GROUP S.A.S. SUBCONTRATISTAS,MAGDALENA RIVER VIEW SAS,Mano de obra o subcontratistas,09/15/2025,20,17.00,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,SIQ GROUP S.A.S. SUBCONTRATISTAS,MAGDALENA RIVER VIEW SAS,Mano de obra o subcontratistas,09/15/2025,10,8.50,si
Aporta positivamente a la solución de problemas en el proyecto,SIQ GROUP S.A.S. SUBCONTRATISTAS,MAGDALENA RIVER VIEW SAS,Mano de obra o subcontratistas,09/15/2025,10,8.50,si
"Cumple oportunamente con la documentación solicitada para el ingreso del personal (EPS, ARL, AFP, etc.)",SIQ GROUP S.A.S. SUBCONTRATISTAS,MAGDALENA RIVER VIEW SAS,Mano de obra o subcontratistas,09/15/2025,5,4.00,si
Cumple oportunamente con los aportes de seguridad social,SIQ GROUP S.A.S. SUBCONTRATISTAS,MAGDALENA RIVER VIEW SAS,Mano de obra o subcontratistas,09/15/2025,5,4.00,si
Cumple oportunamente con la realización de exámenes ocupacionales del personal,SIQ GROUP S.A.S. SUBCONTRATISTAS,MAGDALENA RIVER VIEW SAS,Mano de obra o subcontratistas,09/15/2025,5,3.00,si
"Participa activamente en actividades SST: inducciones, capacitaciones, inspecciones",SIQ GROUP S.A.S. SUBCONTRATISTAS,MAGDALENA RIVER VIEW SAS,Mano de obra o subcontratistas,09/15/2025,5,3.00,si
Cumple con el uso de los elementos de protección personal,SIQ GROUP S.A.S. SUBCONTRATISTAS,MAGDALENA RIVER VIEW SAS,Mano de obra o subcontratistas,09/15/2025,5,3.00,si
Cumple con el reporte de todas las novedades del personal y entrega de paz y salvo de personal retirado,SIQ GROUP S.A.S. SUBCONTRATISTAS,MAGDALENA RIVER VIEW SAS,Mano de obra o subcontratistas,09/15/2025,5,3.00,si
Cumple con los reportes de accidentes presentados,SIQ GROUP S.A.S. SUBCONTRATISTAS,MAGDALENA RIVER VIEW SAS,Mano de obra o subcontratistas,09/15/2025,5,3.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,SIQ GROUP S.A.S. SUBCONTRATISTAS,MAGDALENA RIVER VIEW SAS,Mano de obra o subcontratistas,09/15/2025,5,3.00,si
Cumple con las especificaciones técnicas,SISTEMAS CONSTRUCTIVOS AVANZADOS ZONA FRANCA S.A.S.SIGLA SCA ZF S.A.S,MAGDALENA RIVER VIEW SAS,Insumos,09/15/2025,35,35.00,si
Entrega oportuna del producto,SISTEMAS CONSTRUCTIVOS AVANZADOS ZONA FRANCA S.A.S.SIGLA SCA ZF S.A.S,MAGDALENA RIVER VIEW SAS,Insumos,09/15/2025,25,17.50,si
Servicio postventa,SISTEMAS CONSTRUCTIVOS AVANZADOS ZONA FRANCA S.A.S.SIGLA SCA ZF S.A.S,MAGDALENA RIVER VIEW SAS,Insumos,09/15/2025,20,18.75,si
Entrega de certificado de calidad / ficha técnica / hoja de seguridad,SISTEMAS CONSTRUCTIVOS AVANZADOS ZONA FRANCA S.A.S.SIGLA SCA ZF S.A.S,MAGDALENA RIVER VIEW SAS,Insumos,09/15/2025,20,18.00,si
Cumple con las especificaciones técnicas,SODIMAC COLOMBIA S A,MAGDALENA RIVER VIEW SAS,Insumos,09/15/2025,35,33.00,si
Entrega oportuna del producto,SODIMAC COLOMBIA S A,MAGDALENA RIVER VIEW SAS,Insumos,09/15/2025,25,17.00,si
Servicio postventa,SODIMAC COLOMBIA S A,MAGDALENA RIVER VIEW SAS,Insumos,09/15/2025,20,16.00,si
Entrega de certificado de calidad / ficha técnica / hoja de seguridad,SODIMAC COLOMBIA S A,MAGDALENA RIVER VIEW SAS,Insumos,09/15/2025,20,18.00,si
Cumple con las especificaciones técnicas,SOLID BRASS S.A.S.,MAGDALENA RIVER VIEW SAS,Insumos,09/15/2025,35,35.00,si
Entrega oportuna del producto,SOLID BRASS S.A.S.,MAGDALENA RIVER VIEW SAS,Insumos,09/15/2025,25,17.50,si
Servicio postventa,SOLID BRASS S.A.S.,MAGDALENA RIVER VIEW SAS,Insumos,09/15/2025,20,20.00,si
Entrega de certificado de calidad / ficha técnica / hoja de seguridad,SOLID BRASS S.A.S.,MAGDALENA RIVER VIEW SAS,Insumos,09/15/2025,20,18.00,si
Cumple con las especificaciones técnicas de los materiales,SOLING DE LA CONSTRUCCION SAS,MAGDALENA RIVER VIEW SAS,Agregados y canteras,09/15/2025,30,29.17,si
Disponibilidad del material,SOLING DE LA CONSTRUCCION SAS,MAGDALENA RIVER VIEW SAS,Agregados y canteras,09/15/2025,20,16.00,si
Entregas oportunas,SOLING DE LA CONSTRUCCION SAS,MAGDALENA RIVER VIEW SAS,Agregados y canteras,09/15/2025,20,15.00,si
Vigencia de licencias que apliquen,SOLING DE LA CONSTRUCCION SAS,MAGDALENA RIVER VIEW SAS,Agregados y canteras,09/15/2025,30,30.00,si
Cumple con las especificaciones técnicas del servicio,SOLUCIONES DE INGENIERIA Y MANTENIMIENTO INDUSTRIAL SIMI SAS,MAGDALENA RIVER VIEW SAS,Mano de obra o subcontratistas,09/15/2025,20,17.00,si
Cumple con el programa de obra,SOLUCIONES DE INGENIERIA Y MANTENIMIENTO INDUSTRIAL SIMI SAS,MAGDALENA RIVER VIEW SAS,Mano de obra o subcontratistas,09/15/2025,20,16.00,si
